ID,obrorgan,pinadleg,code,name_code,stroka,name_stroka,datee,vypusk,tk,tk_spec,tk__month,Indivpred,samozan,teach,army_priz,army_contr,decret,neformal,szn,no_motiv,drugoe,smert,nakazan,pereezd,uxod,inostran,inoe,will_trud,will_individpred,will_samozan,will_army_priz,will_army_contract,will_teach
"294,ГАПОУ СО Берёзовский техникум Профи,Министерство образования и молодежной политики,43.01.09,Повар; кондитер,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"295,ГАПОУ СО Берёзовский техникум Профи,Министерство образования и молодежной политики,43.01.09,Повар; кондитер,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
296,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.01.10,Электромонтер по ремонту и обслуживанию электрооборудования (по отраслям),1,Всего,44835,19,10,9,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.01.10,Электромонтер по ремонту и обслуживанию электрооборудования (по отраслям),2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.01.10,Электромонтер по ремонту и обслуживанию электрооборудования (по отраслям),3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.01.10,Электромонтер по ремонту и обслуживанию электрооборудования (по отраслям),4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.01.10,Электромонтер по ремонту и обслуживанию электрооборудования (по отраслям),5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.02.11,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),1,Всего,44835,17,9,6,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.02.11,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.02.11,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.02.11,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,13.02.11,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям),5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,15.02.12,Монтаж; техническое обслуживание и ремонт промышленного оборудования (по отраслям),1,Всего,44835,24,19,19,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"307,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,15.02.12,Монтаж; техническое обслуживание и ремонт промышленного оборудования (по отраслям),2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"308,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,15.02.12,Монтаж; техническое обслуживание и ремонт промышленного оборудования (по отраслям),3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"309,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,15.02.12,Монтаж; техническое обслуживание и ремонт промышленного оборудования (по отраслям),4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"310,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,15.02.12,Монтаж; техническое обслуживание и ремонт промышленного оборудования (по отраслям),5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
311,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,18.02.05,Производство тугоплавких неметаллических и силикатных материалов и изделий,1,Всего,44835,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,ГАПОУ СО Богдановичский политехникум,Министерство образования и молодежной политики,18.02.05,Производство тугоплавких неметаллических и силикатных материалов и изделий,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
